title,authors,tags,quality_rating,rating_label,key_review,confidence,reading_status,date_added
倦怠社會,韓炳哲,紙本書,4.0,當代哲學代表作,韓炳哲成名作（Müdigkeitsgesellschaft），倦怠社會論引用廣泛,推測,,0101-01-01 00:00:00
我們如何思考,John Dewey,紙本書,5.0,哲學正典,杜威 How We Think 中譯本，與英文版重複收錄,推測,,0101-01-01 00:00:00
凝視優雅,Sarah L. Kaufman,紙本書,3.0,文化評論,原名 The Art of Grace，普立茲獎舞評家談優雅,推測,,0101-01-01 00:00:00
決斷的演算法,Brian Christian,紙本書,4.0,跨域科普名作,原名 Algorithms to Live By，演算法思維應用的高評價科普,推測,,0101-01-01 00:00:00
拒看新聞的生活藝術,Rolf Dobelli,紙本書,3.0,名家爭議小品,原名 Stop Reading the News，戒新聞主張，輕量挑釁,推測,,0101-01-01 00:00:00
生活的藝術,Rolf Dobelli,紙本書,2.0,暢銷/好評學科佳作,綜合多項心理學研究的思考手冊，在大眾書市極為成功，適合快速參閱。,推測,,0101-01-01 00:00:00
行為的藝術,Rolf Dobelli,紙本書,3.0,認知偏誤綜述,原名 Die Kunst des klugen Handelns，暢銷綜述非原創,推測,,0101-01-01 00:00:00
思考的藝術,Rolf Dobelli,紙本書,3.0,認知偏誤綜述,原名 Die Kunst des klaren Denkens，現象級暢銷綜述,推測,,0101-01-01 00:00:00
天才的責任(上),Ray Monk,紙本書,5.0,學科經典,公認最權威的維根斯坦傳記，哲學傳記類正典，獲 Duff Cooper Prize,推測,reading,0101-01-01 00:00:00
天才的責任(下),Ray Monk,紙本書,5.0,學科經典,公認最權威的維根斯坦傳記，哲學傳記類正典，獲 Duff Cooper Prize,推測,reading,0101-01-01 00:00:00
笛卡兒的思辨健身房,孫有蓉,紙本書,3.0,台灣哲普,巴黎索邦哲學講師的笛卡兒思辨引導,推測,,0101-01-01 00:00:00
邏輯思考的本質,津田久資,紙本書,3.0,商業思考實用,日本廣告人的邏輯思考法，實用向,推測,,0101-01-01 00:00:00
哲學家的工具箱,Julian Baggini,紙本書,3.0,暢銷好評,,推測,,0101-01-01 00:00:00
質疑所謂理所當然的事,Christine Schulz-Reiss,紙本書,3.0,青少年知識讀物,德國青少年公民思辨讀物，普及向,推測,,0101-01-01 00:00:00
正義：一場思辨之旅,Michael J. Sandel,紙本書,4.0,領域內重要作品,基於哈佛傳奇課程，政治哲學公共教育里程碑,推測,,0101-01-01 00:00:00
令人神往的靜坐開悟,Robert Wright,紙本書,3.0,暢銷好評,暢銷科普哲學書，結合佛學與演化心理學，通俗讀物非學術著作,推測,,0101-01-01 00:00:00
後真相,Lee McIntyre,紙本書,3.0,暢銷好評,MIT Press 出版，切合時事的哲學普及書，好評但非學術經典,推測,,0101-01-01 00:00:00
點子都是偷來的,Austin Kleon,紙本書,3.0,創意流行小書,原名 Steal Like an Artist，創意勵志現象級小書,推測,,0101-01-01 00:00:00
點子就要秀出來,Austin Kleon,紙本書,3.0,創意流行小書,原名 Show Your Work!，分享創作方法小書,推測,,0101-01-01 00:00:00
點子就是一直來,Austin Kleon,紙本書,3.0,創意流行小書,原名 Keep Going，創作續航小書,推測,,0101-01-01 00:00:00
提升素養的生存之書,蔡社長,紙本書,3.0,韓國知識暢銷,채사장《知的對話》系列，韓國現象級知識普及,推測,,0101-01-01 00:00:00
批判性寫作,Jesse Liebman,2. methodology、紙本書,2.0,小眾/特定用途,針對高中生的寫作指南，實用工具書，無學術地位,推測,,0101-01-01 00:00:00
創作是心靈療癒的旅程,Julia Cameron,紙本書,4.0,創作療癒經典,原名 The Artist's Way，藝術家之路，創作復元法定調書,推測,,0101-01-01 00:00:00
我們安靜，我們成功,Susan Cain,紙本書,4.0,重要流行心理,原名 Quiet，內向者研究代表作，影響廣泛,推測,,0101-01-01 00:00:00
心流,Mihaly Csikszentmihalyi,紙本書,5.0,心理學經典,原名 Flow，心流理論奠基之作，正向心理學正典,推測,,0101-01-01 00:00:00
心態致勝,Carol S. Dweck,紙本書,4.0,重要流行心理,原名 Mindset，成長心態理論代表作，影響教育界,推測,,0101-01-01 00:00:00
全腦人生,Jill Bolte Taylor,紙本書,3.0,名家續作,原名 Whole Brain Living，前作光環下的續作,推測,,0101-01-01 00:00:00
驚人習慣力,Stephen Guise,紙本書,3.0,習慣實用,原名 Mini Habits，微習慣策略，自出版實用佳作,推測,,0101-01-01 00:00:00
原子習慣,James Clear,紙本書,4.0,習慣領域代表作,原名 Atomic Habits，習慣養成的現象級定調書,推測,,0101-01-01 00:00:00
為什麼我們這樣生活，那樣工作?,Charles Duhigg,紙本書,4.0,習慣科學暢銷經典,原名 The Power of Habit，普立茲記者的習慣科學報導,推測,,0101-01-01 00:00:00
誰說重要事不能明天做,Mark Forster,紙本書,3.0,時間管理實用,原名 Do It Tomorrow，時間管理圈人氣方法,推測,,0101-01-01 00:00:00
我可以跟貓聊一整天，卻沒法跟人說半句話,Scott Adams,紙本書,3.0,名家實用建議,Scott Adams 生涯建議，系統勝於目標說,推測,,0101-01-01 00:00:00
一週工作4小時,Timothy Ferriss,紙本書,3.0,生活設計現象書,原名 The 4-Hour Workweek，生活設計運動起點，爭議與影響並存,推測,,0101-01-01 00:00:00
深度工作力,Cal Newport,紙本書,4.0,學科經典/正典,現代高效工作理論的奠基之作，其概念已成為數位生產力研究的標準名詞。,推測,,0101-01-01 00:00:00
富足樂齡 Ikigai,Hector Garcia,紙本書,2.0,流行衍生,原名 Ikigai，概念包裝粗糙，日本學界不認可其框架,推測,,0101-01-01 00:00:00
失戀排行榜,Nick Hornby,紙本書,4.0,類型代表作,原名 High Fidelity，Hornby 成名作，音樂宅文學經典,推測,,0101-01-01 00:00:00
All Tomorrow's Parties,陳德政,紙本書,3.0,台灣樂評文集,陳德政音樂散文，台灣獨立音樂書寫代表,推測,,0101-01-01 00:00:00
如何是好,Nick Hornby,紙本書,3.0,名家中期作,原名 How to Be Good，Hornby 中期作品,推測,,0101-01-01 00:00:00
三十一首歌,Nick Hornby,紙本書,3.0,名家樂評小品,原名 31 Songs，Hornby 私房歌單隨筆,推測,,0101-01-01 00:00:00
搖滾記,Bob Dylan,紙本書,4.0,音樂回憶錄名作,原名 Chronicles: Volume One，狄倫回憶錄，樂史名作,推測,,0101-01-01 00:00:00
尋找新樂園,Fred Turner,紙本書,4.0,科技文化史經典,原名 From Counterculture to Cyberculture，媒體研究常引經典,推測,,0101-01-01 00:00:00
設計政治學,Ruben Pater,紙本書,3.0,設計倫理讀本,原名 The Politics of Design，設計政治性入門好評,推測,,0101-01-01 00:00:00
革命將至 資本主義崩壞宣言&推翻手冊,隱形委員會,紙本書,3.0,激進思想小冊,原名 L'insurrection qui vient，左翼運動圈名作，兩極,推測,,0101-01-01 00:00:00
從邊緣到大師,Neil Gaiman,紙本書,3.0,名家講稿,蓋曼創作談講稿集，勵志小品,推測,,0101-01-01 00:00:00
School of Design,水野學、古平正義、平林奈緒美、山田英二,紙本書,3.0,設計講義,日本四位設計師的講座集結，入門向,推測,,0101-01-01 00:00:00
設計道 佐藤可士和 Design 經營術,佐藤悅子,紙本書,3.0,設計師側寫,佐藤可士和工作論（經紀人視角），宣傳性質偏重,推測,,0101-01-01 00:00:00
問題解決實驗室,佐藤大,紙本書,3.0,設計思考人氣作,nendo 佐藤大的發想法，人氣實用,推測,,0101-01-01 00:00:00
創意，從無到有,John S. Dacey,紙本書,4.0,創意方法經典,原名 A Technique for Producing Ideas，創意產生法奠基小書,推測,,0101-01-01 00:00:00
保羅蘭德給年輕人的第一堂啟蒙課,Paul Rand,紙本書,3.0,設計大師談話錄,原名 Conversations with Students，Paul Rand 學生對談,推測,,0101-01-01 00:00:00
設計中的設計,原研哉,紙本書,5.0,設計思想經典,原研哉代表作（デザインのデザイン），獲サントリー学芸賞,推測,,0101-01-01 00:00:00
極簡思考,M & C Saatchi,紙本書,3.0,廣告公司小品,M&C Saatchi 極簡思考小品，形式大於內容,推測,,0101-01-01 00:00:00
鯨魚在噴水,佐藤卓,紙本書,3.0,設計名家隨筆,佐藤卓設計隨筆，平實有味,推測,,0101-01-01 00:00:00
設計的手感,尾原史和,紙本書,3.0,設計隨筆,日本裝幀設計師的手感論，小眾同好,推測,,0101-01-01 00:00:00
購物日記,許舜英,紙本書,4.0,廣告文化名家文集,意識形態廣告教母許舜英的代表文集，小眾經典,推測,,0101-01-01 00:00:00
精神病院裡的歷史學家,Barbara Taylor,紙本書、2. sociology/science,3.0,暢銷好評,歷史學者的精神病院回憶錄，書評佳但非領域經典,推測,,0101-01-01 00:00:00
控訴虛偽的影像敘事者,Diane Arbus,紙本書、1. bio,4.0,領域重要作品,原書 Diane Arbus: A Biography，Arbus 最知名傳記，攝影史重要參考文獻，廣受引用,推測,,0101-01-01 00:00:00
時光如此輕柔：愛上莎士比亞書店的理由,Jeremy Mercer,1. BoB、紙本書,3.0,書店回憶錄,原名 Time Was Soft There，莎士比亞書店寄居記,推測,,0101-01-01 00:00:00
戀上書,松田哲夫,1. BoB、紙本書,3.0,編輯隨筆,日本名編輯松田哲夫的書話,推測,,0101-01-01 00:00:00
A. J. 的書店人生,Gabrielle Zevin,紙本書,3.0,暢銷小說,原名 The Storied Life of A.J. Fikry，書店療癒暢銷,推測,,0101-01-01 00:00:00
編集時代：日本頂尖編集9人,深澤慶太,1. BoB、紙本書,3.0,編輯訪談錄,日本頂尖編輯9人訪談，行業參考,推測,,0101-01-01 00:00:00
圈外編輯,都築響一,1. BoB、紙本書,4.0,編輯思想名作,都築響一的編輯論，獨立編輯精神代表作,推測,,0101-01-01 00:00:00
只能讀書能抵達的境界,齋藤孝,1. BoB、紙本書,3.0,閱讀勵志,齋藤孝閱讀論，量產型但有其功,推測,,0101-01-01 00:00:00
流動的饗宴：海明威巴黎回憶錄,Ernest Hemingway,1. BoB、紙本書,5.0,文學回憶錄正典,原名 A Moveable Feast，海明威巴黎回憶錄，正典,推測,,0101-01-01 00:00:00
書本的危機,Anthony Grafton,1. BoB、紙本書,3.0,暢銷好評,Grafton 為普林斯頓知名書籍史學者，但此為短篇論述性作品，非其代表作,推測,,0101-01-01 00:00:00
編輯這一行,片山一行,1. BoB、紙本書,3.0,編輯實務,日本編輯的實務心得，行業向,推測,,0101-01-01 00:00:00
起航吧!編舟計畫,三浦紫苑,紙本書,4.0,本屋大賞名作,三浦紫苑《啟航吧！編舟計畫》，2012 本屋大賞首獎,推測,,0101-01-01 00:00:00
熱情書店,池內佑介,1. BoB、紙本書,3.0,書店文集,書店愛好者的探訪文集，同好向,推測,,0101-01-01 00:00:00
裝丁物語,鈴木成一,1. BoB、紙本書,4.0,裝幀名家工作錄,日本裝幀第一人鈴木成一的裝丁物語,推測,,0101-01-01 00:00:00
請偷走海報！,原研哉,紙本書,3.0,設計名家早期文集,原研哉早期隨筆，名家小品,推測,,0101-01-01 00:00:00
品味從知識開始,水野學,紙本書,3.0,設計思考人氣作,水野學品味論（センスは知識からはじまる），人氣實用,推測,,0101-01-01 00:00:00
獨學術,白取春彥,紙本書,3.0,自學實用,白取春彥的獨學方法，實用向,推測,,0101-01-01 00:00:00
佐藤可士和的超整理術,佐藤可士和,紙本書,3.0,設計整理暢銷,佐藤可士和整理術，一時現象的實用書,推測,,0101-01-01 00:00:00
小說藥方,Ella Berthoud,1. BoB、紙本書,3.0,閱讀趣味參考,原名 The Novel Cure，小說處方趣味參考書,推測,,0101-01-01 00:00:00
假如我現在25歲，最想做的50件事,松浦彌太郎,紙本書,3.0,生活哲學隨筆,松浦彌太郎人生建議，溫和實用,推測,,0101-01-01 00:00:00
閒暇與無聊,國分功一郎,紙本書,4.0,日本哲學暢銷名作,國分功一郎《閒暇與無聊的倫理學》，紀伊國屋人文大賞,推測,,0101-01-01 00:00:00
真的不用讀完一本書,Henry Hitchings,1. BoB、紙本書,3.0,閱讀隨筆,原名 How to Really Talk About Books You Haven't Read 類隨筆,推測,,0101-01-01 00:00:00
松浦彌太郎的即答力,松浦彌太郎,紙本書,3.0,生活哲學隨筆,松浦彌太郎即答力，職場小品,推測,,0101-01-01 00:00:00
給40歲的嶄新開始,松浦彌太郎,紙本書,3.0,生活哲學隨筆,松浦彌太郎中年論，溫和小品,推測,,0101-01-01 00:00:00
嶄新的理所當然,松浦彌太郎,紙本書,3.0,生活哲學隨筆,松浦彌太郎生活基本論,推測,,0101-01-01 00:00:00
松浦彌太郎的100個基本,松浦彌太郎,紙本書,3.0,生活哲學隨筆,松浦彌太郎代表性的 100 基本,推測,,0101-01-01 00:00:00
最糟也最棒的書店,松浦彌太郎,紙本書,3.0,書店人回憶錄,松浦彌太郎 COW BOOKS 創業記，其最佳作,推測,,0101-01-01 00:00:00
找到你的工作好感覺,松浦彌太郎,紙本書,3.0,生活哲學隨筆,松浦彌太郎工作論,推測,,0101-01-01 00:00:00
笛卡兒談談方法,René Descartes,2. philosophy、紙本書,5.0,學科經典,西方哲學正典，現代哲學與科學方法論奠基之作，必讀,推測,,0101-01-01 00:00:00
讀書，這一行：書、作家與電視節目,Bernard Pivot,1. BoB、紙本書,3.0,文化名人回憶,法國 Apostrophes 節目主持人，15 年文學節目影響深遠，2024 逝世,推測,,0101-01-01 00:00:00
讀書的價值,森博嗣,1. BoB、紙本書,2.0,小眾隨筆,日本推理作家讀書隨筆，英語世界知名度有限,推測,,0101-01-01 00:00:00
知識學習的鍛鍊技術,花村太郎,紙本書,4.0,知的訓練隱藏經典,《知的トレーニングの技術》，ちくま學藝文庫復刻的方法論名作,推測,,0101-01-01 00:00:00
說書人和他的閱讀處方箋,Michaël Uras,1. BoB、紙本書,2.0,小眾小說,法國作家閱讀療癒小說，商業書店題材，學術地位有限,推測,,0101-01-01 00:00:00
上質男女的圖鑑,松浦彌太郎,紙本書、4. self-dev,3.0,生活哲學隨筆,松浦彌太郎品味隨筆，輕量,推測,,0101-01-01 00:00:00
品味入門,松浦彌太郎,紙本書、4. self-dev,3.0,生活哲學隨筆,松浦彌太郎品味入門，輕量,推測,,0101-01-01 00:00:00
思考的要訣,松浦彌太郎,紙本書、4. self-dev,3.0,生活哲學隨筆,松浦彌太郎思考隨筆，輕量,推測,,0101-01-01 00:00:00
一流的讀書，都在哪裡畫線?,土井英司,紙本書、4. self-dev,3.0,閱讀實用,日本書評家的商業書閱讀法，實用向,推測,,0101-01-01 00:00:00
異鄉人,Albert Camus,1. fiction、紙本書,5.0,學科經典,諾貝爾文學獎得主，存在主義文學正典。原書名：The Stranger / L'Etranger,推測,,0101-01-01 00:00:00
人間失格,太宰治,1. fiction、紙本書,5.0,學科經典,日本文學正典，英語學術界廣泛研究，二十世紀最重要日本小說之一。原書名：No Longer Human,推測,,0101-01-01 00:00:00
大亨小傳,F. Scott Fitzgerald,#台版、1. fiction、紙本書、📚fundamental reading list,5.0,學科經典,美國文學正典中的正典，二十世紀最重要小說之一。原書名：The Great Gatsby,推測,,0101-01-01 00:00:00
心是孤獨的獵手,Carson McCullers,1. fiction、紙本書,5.0,學科經典,美國南方文學經典，McCullers 23歲發表的傑作。原書名：The Heart Is a Lonely Hunter,推測,,0101-01-01 00:00:00
百年孤寂,Gabriel García Márquez,1. fiction、紙本書,5.0,學科經典,諾貝爾獎得主代表作，魔幻寫實主義聖經，世界文學正典。原書名：One Hundred Years of Solitude,推測,,0101-01-01 00:00:00
月亮與六便士,W. Somerset Maugham,1. fiction、紙本書,4.0,領域重要作品,英國文學重要作品，以高更為原型的經典小說。原書名：The Moon and Sixpence,推測,,0101-01-01 00:00:00
如何獨處,Jonathan Franzen,紙本書、1. non-fiction/散文,4.0,散文佳作,New Yorker/Harper's 散文集，NYT 稱「如 Joan Didion 般的自覺」，「My Father's Brain」獲國家雜誌獎提名,推測,,0101-01-01 00:00:00
盲目,José Saramago,1. fiction、紙本書,5.0,學科經典,諾貝爾獎得主最重要作品，寓言文學經典。原書名：Blindness,推測,,0101-01-01 00:00:00
一個孤獨漫步者的遐想,Jean-Jacques Rousseau,紙本書、1. non-fiction/散文,5.0,學科經典,1782 年遺作出版，開創現代自傳體寫作，啟蒙哲學家晚期冥想錄，主體性與內省傳統奠基之作,推測,,0101-01-01 00:00:00
孤獨的價值,森博嗣,紙本書、1. non-fiction/散文,3.0,名家人生論,森博嗣孤獨論（幻冬舎新書），理性小品,推測,,0101-01-01 00:00:00
第11本小說，第18本書,Dag Solstad,1. fiction、紙本書,3.0,暢銷好評,挪威重要作家，但英語世界認知有限。原書名：Novel 11 Book 18,推測,,0101-01-01 00:00:00
